School Name,School Code,K,1,2,3,4,5,6,7,8,9,10,11,ALL
Triton - Salisbury Elementary,07730015,   6.7,  14.9,   9.4,   4.6,   9.1,   3.3,,,,,,,   8.1
Triton - Triton Regional High School,07730505,,,,,,,,,,   2.6,   3.9,   1.3,   2.6
Triton - Triton Regional Middle School,07730405,,,,,,,,   1.6,,,,,   1.6
Truro - Truro Central,03000005,   8.3,   6.3,  13.3,  13.3,   0.0,,,,,,,,   7.9
Tyngsborough - Tyngsborough Elementary,03010020,   8.7,   7.8,   5.2,   2.7,  16.0,,,,,,,,   7.9
Tyngsborough - Tyngsborough High School,03010505,,,,,,,,,,   0.0,   1.6,   0.9,   0.9
Tyngsborough - Tyngsborough Middle,03010305,,,,,,,   4.0,   1.7,,,,,   3.0
UP Academy Charter School of Boston (District) - UP Academy Charter School of Boston,04800405,,,,,,,  18.9,  10.7,,,,,  14.7
UP Academy Charter School of Dorchester (District) - UP Academy Charter School of Dorchester,35050405,  10.2,  11.9,   7.5,   8.3,   8.1,   9.7,  17.3,   7.4,,,,,  10.2
Up-Island Regional - Chilmark Elementary,07740010,  28.6,  20.0,   0.0,  12.5,  14.3,,,,,,,,  15.0
Up-Island Regional - West Tisbury Elementary,07740020,   7.1,   2.6,   9.1,   5.9,   8.1,   7.3,   5.6,   7.7,,,,,   6.6
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,08790605,,,,,,,,,,   7.3,   2.2,   0.6,   3.3
Uxbridge - Gateway to College,03040515,,,,,,,,,,,  16.7,   0.0,   6.7
Uxbridge - Taft Early Learning Center,03040005,  10.4,  12.0,   5.6,,,,,,,,,,   9.2
Uxbridge - Uxbridge High,03040505,,,,,,,,,  23.8,   1.6,   2.2,   1.9,   8.8
Uxbridge - Whitin Intermediate,03040405,,,,,   4.1,   3.6,   8.8,,,,,,   5.4
Veritas Preparatory Charter School (District) - Veritas Preparatory Charter School,04980405,,,,,,   3.5,   3.5,   1.3,,,,,   2.9
Wachusett - Central Tree Middle,07750310,,,,,,,  10.3,   4.6,,,,,   7.3
Wachusett - Chocksett Middle School,07750315,,,,,,  10.1,   8.9,   1.4,,,,,   6.9
Wachusett - Davis Hill Elementary,07750018,  16.1,   8.8,  11.9,  10.2,   3.8,,,,,,,,   9.8
Wachusett - Dawson,07750020,  10.5,  12.4,  11.3,  12.6,   6.4,,,,,,,,  10.7
Wachusett - Early Childhood Center,07750001,,,,,,,,,,,,,
Wachusett - Glenwood Elementary School,07750060,,,,   6.7,   5.1,,,,,,,,   5.9
Wachusett - Houghton Elementary,07750027,   7.9,  12.0,  11.4,  15.5,,,,,,,,,  11.7
Wachusett - Leroy E.Mayo,07750032,   4.8,   6.0,   7.9,   5.4,   3.2,,,,,,,,   5.4
Wachusett - Mountview Middle,07750305,,,,,,,   9.1,   4.6,,,,,   6.8
Wachusett - Naquag Elementary School,07750005,  12.4,  13.2,,,,,,,,,,,  12.8
Wachusett - Paxton Center,07750040,  19.1,   5.1,  23.5,   3.9,   4.7,   6.5,   4.6,   4.4,,,,,   8.1
Wachusett - Thomas Prince,07750045,  27.9,  10.3,   8.3,  21.2,  13.5,  12.0,   8.7,   6.7,,,,,  13.9
Wachusett - Wachusett Regional High,07750505,,,,,,,,,,   2.9,   3.8,   3.5,   3.4
Wakefield - Dolbeare,03050005,   6.8,   6.8,   6.5,   2.9,,,,,,,,,   5.6
Wakefield - Early Childhood Center at the Doyle School,03050001,,,,,,,,,,,,,
Wakefield - Galvin Middle School,03050310,,,,,,   3.0,   3.8,   1.9,,,,,   2.9
Wakefield - Greenwood,03050020,  11.4,   9.3,   2.2,  12.2,,,,,,,,,   8.8
Wakefield - Wakefield Memorial High,03050505,,,,,,,,,,   4.6,   4.3,   0.8,   3.2
Wakefield - Walton,03050040,  11.9,   8.2,   6.8,   6.5,,,,,,,,,   8.3
Wakefield - Woodville School,03050015,  12.5,   8.9,   3.8,   4.1,,,,,,,,,   7.5
Wales - Wales Elementary,03060005,   6.3,   7.7,  14.3,   0.0,   4.3,  11.8,,,,,,,   7.3
Walpole - Bird Middle,03070305,,,,,,,   6.7,   3.1,,,,,   5.1
Walpole - Boyden,03070010,   3.4,   5.1,   4.5,  10.3,   8.8,,,,,,,,   6.3
Walpole - Daniel Feeney Preschool Center,03070002,,,,,,,,,,,,,
Walpole - Eleanor N Johnson Middle,03070310,,,,,,,   8.8,   4.9,,,,,   6.9
Walpole - Elm Street School,03070005,   3.3,  11.3,   2.9,   7.9,   3.8,,,,,,,,   5.9
Walpole - Fisher,03070015,   5.6,   7.8,   5.4,  10.8,   2.5,,,,,,,,   6.3
Walpole - Old Post Road,03070018,   7.9,   0.0,   4.4,   8.3,   6.2,,,,,,,,   5.5
Walpole - Walpole High,03070505,,,,,,,,,,   3.5,   1.8,   0.8,   2.0
Waltham - Douglas MacArthur Elementary School,03080032,  15.3,   6.0,  13.3,   4.9,   6.7,,,,,,,,   9.0
Waltham - Henry Whittemore Elementary School,03080065,   4.5,   3.1,   6.8,   6.0,   8.6,,,,,,,,   6.0
Waltham - James Fitzgerald Elementary School,03080060,   5.1,   9.9,   6.8,  10.0,  10.9,,,,,,,,   8.6
Waltham - John F Kennedy Middle,03080404,,,,,,,   4.2,   4.1,,,,,   4.2
Waltham - John W. McDevitt Middle School,03080415,,,,,,,   5.6,   6.6,,,,,   6.1
Waltham - Northeast Elementary School,03080040,  11.6,  13.7,  11.2,  12.3,  10.7,,,,,,,,  11.8
Waltham - Thomas R Plympton Elementary School,03080050,  10.3,   6.0,   9.2,   8.9,   6.3,,,,,,,,   8.1
Waltham - Waltham Public Schools Dual Language Program,03080001,   5.3,   8.1,   9.1,   2.8,,,,,,,,,   6.3
Waltham - Waltham Sr High,03080505,,,,,,,,,,   5.7,   5.5,   4.5,   5.3
Waltham - William F. Stanley Elementary School,03080005,  16.4,   3.4,  19.0,   8.7,  10.4,,,,,,,,  11.4
Ware - Stanley M Koziol Elementary School,03090020,  12.5,   8.0,   8.3,,,,,,,,,,   9.7
Ware - Ware Junior/Senior High School,03090505,,,,,,,,   3.5,  23.9,   1.4,   4.6,   0.0,   8.1
Ware - Ware Middle School,03090305,,,,,   7.7,   5.0,,,,,,,   6.3
Wareham - John William Decas,03100003,   7.4,   9.5,,,,,,,,,,,   8.3
Wareham - Minot Forest,03100017,,,,  10.3,,,,,,,,,  10.3
Wareham - Wareham Cooperative Alternative School,03100315,,,,,,,,,,  28.6,  40.0,  33.3,  35.5
Wareham - Wareham Middle,03100305,,,,,,   2.3,   3.7,,,,,,   3.0
Wareham - Wareham Senior High,03100505,,,,,,,,,  35.8,  10.7,   9.8,   3.8,  18.1
Watertown - Cunniff,03140015,  12.2,  10.3,  19.0,  11.6,  20.0,,,,,,,,  14.6
Watertown - Hosmer,03140020,  17.2,  13.9,  14.7,   9.5,   1.3,,,,,,,,  11.7
Watertown - James Russell Lowell,03140025,  11.1,  14.1,   6.8,  12.7,   0.0,,,,,,,,   9.6
Watertown - Watertown High,03140505,,,,,,,,,,   8.9,   5.0,   1.1,   5.0
Watertown - Watertown Middle,03140305,,,,,,,   6.8,   2.9,,,,,   4.7
Wayland - Claypit Hill School,03150005,  18.8,   3.2,  10.6,   6.1,   6.0,,,,,,,,   9.1
Wayland - Happy Hollow School,03150015,  19.7,  15.3,  17.4,   4.5,  10.9,,,,,,,,  13.5
Wayland - Loker School,03150020,   3.1,  17.7,   6.3,   8.9,   6.5,,,,,,,,   8.5
Wayland - Wayland High School,03150505,,,,,,,,,,   3.9,   2.5,   1.3,   2.5
Wayland - Wayland Middle School,03150305,,,,,,,   5.3,   2.9,,,,,   4.0
Webster - Bartlett High School,03160505,,,,,,,,,,   5.8,   3.8,   2.0,   3.9
Webster - Park Avenue Elementary,03160015,  14.8,  12.6,   9.2,   7.3,,,,,,,,,  11.0
Webster - Webster Middle School,03160315,,,,,,  11.0,  13.6,   6.5,,,,,  10.3
Wellesley - Ernest F Upham,03170050,  47.1,  13.3,  24.4,  26.8,  21.9,,,,,,,,  26.9
Wellesley - Hunnewell,03170025,  12.2,  11.9,   4.7,  10.5,  14.0,,,,,,,,  10.6
Wellesley - John D Hardy,03170020,  23.1,  19.5,   4.5,  15.8,   5.9,,,,,,,,  13.1
Wellesley - Joseph E Fiske,03170015,  11.8,  14.0,  11.1,   3.6,   2.3,,,,,,,,   8.6
Wellesley - Katharine Lee Bates,03170005,  21.6,   7.1,  22.8,  15.9,  17.7,,,,,,,,  17.0
Wellesley - Preschool at Wellesley Schools,03170001,,,,,,,,,,,,,
Wellesley - Schofield,03170045,  11.1,  10.0,   7.5,   8.6,   4.9,,,,,,,,   8.4
Wellesley - Sprague Elementary School,03170048,   8.2,   7.4,   9.0,  12.5,   8.9,,,,,,,,   9.4
Wellesley - Wellesley Middle,03170305,,,,,,,   9.5,   4.2,,,,,   6.9
Wellesley - Wellesley Sr High,03170505,,,,,,,,,,   4.5,   4.0,   2.5,   3.7
Wellfleet - Wellfleet Elementary,03180005,  21.1,   0.0,  13.3,   0.0,   6.7,,,,,,,,   8.1
West Boylston - Major Edwards Elementary,03220005,   7.7,  17.6,   6.7,   6.2,   9.4,,,,,,,,   9.6
West Boylston - West Boylston Junior/Senior High,03220505,,,,,,,   2.9,   6.6,  25.4,   5.8,   1.2,   0.0,   6.8
West Bridgewater - Howard School,03230305,,,,,   0.0,   2.3,,,,,,,   1.1
West Bridgewater - Rose L Macdonald,03230003,,   2.7,   4.5,,,,,,,,,,   3.5
West Bridgewater - Spring Street School,03230005,,,,,,,,,,,,,
West Bridgewater - West Bridgewater Junior/Senior,03230505,,,,,,,,   2.7,  18.3,   2.9,   1.9,   1.0,   5.3
West Springfield - Cowing Early Childhood,03320001,,,,,,,,,,,,,
West Springfield - John Ashley,03320005,,,,,,,,,,,,,
West Springfield - John R Fausey,03320010,,   4.1,  10.4,   8.3,   4.1,,,,,,,,   6.6
West Springfield - Memorial,03320025,,   5.4,  22.6,  12.8,   7.1,,,,,,,,  11.5
West Springfield - Mittineague,03320030,,   7.9,  20.0,  13.5,  12.8,,,,,,,,  13.4
West Springfield - Philip G Coburn,03320007,   4.3,   4.5,  14.0,  14.9,  20.5,,,,,,,,  12.5
West Springfield - Tatham,03320040,,   7.0,   8.5,   6.1,   5.8,,,,,,,,   6.7
West Springfield - West Springfield High,03320505,,,,,,,,,,   7.6,   3.6,   2.1,   4.6
West Springfield - West Springfield Middle,03320305,,,,,,,   5.6,   4.9,,,,,   5.3
Westborough - Annie E Fales,03210010,   5.4,   7.8,   7.9,,,,,,,,,,   7.1
Westborough - Elsie A Hastings Elementary,03210025,  14.5,   6.5,  11.0,,,,,,,,,,  10.5
Westborough - J Harding Armstrong,03210005,   9.2,   8.4,   8.5,,,,,,,,,,   8.7
Westborough - Mill Pond School,03210045,,,,,   4.9,   4.8,,,,,,,   4.8
Westborough - Sarah W Gibbons Middle,03210305,,,,,,,,   4.2,,,,,   4.2
Westborough - Westborough High,03210505,,,,,,,,,,   4.1,   4.7,   1.9,   3.5
Westfield - Abner Gibbs,03250020,  15.8,  10.0,  12.8,   8.9,,,,,,,,,  11.8
Westfield - Fort Meadow Early Childhood Center,03250003,,,,,,,,,,,,,
Westfield - Franklin Ave,03250015,  29.8,  22.0,  10.3,   9.8,,,,,,,,,  18.5
Westfield - Highland,03250025,  20.5,   9.3,  11.9,  11.7,,,,,,,,,  13.7
Westfield - Munger Hill,03250033,  10.8,   5.4,   6.9,   3.4,,,,,,,,,   6.4
Westfield - Paper Mill,03250036,  13.3,   9.9,   7.3,   5.0,,,,,,,,,   9.2
Westfield - Southampton Road,03250040,  12.7,   9.9,  13.3,  14.3,,,,,,,,,  12.5
Westfield - Westfield High,03250505,,,,,,,,,,   3.8,   3.4,   1.4,   2.9
Westfield - Westfield Intermediate School,03250075,,,,,,   8.5,,,,,,,   8.5
Westfield - Westfield Middle School,03250310,,,,,,,,   3.1,,,,,   3.1
Westfield - Westfield Technical Academy,03250605,,,,,,,,,,   5.2,   4.9,   2.2,   4.1
Westford - Abbot Elementary,03260004,,,,   9.7,   2.9,,,,,,,,   5.9
Westford - Blanchard Middle,03260310,,,,,,,   4.1,   4.8,,,,,   4.5
Westford - Col John Robinson,03260025,  12.7,   5.2,,,,,,,,,,,   8.6
Westford - Day Elementary,03260007,,,,   3.3,   6.0,,,,,,,,   4.8
Westford - John A. Crisafulli Elementary School,03260045,,,,   5.2,   4.9,,,,,,,,   5.0
Westford - Nabnasset,03260015,   7.1,   7.3,,,,,,,,,,,   7.2
Westford - Rita E. Miller Elementary School,03260055,  11.3,   9.6,,,,,,,,,,,  10.4
Westford - Stony Brook School,03260330,,,,,,,   3.1,   6.3,,,,,   4.8
Westford - Westford Academy,03260505,,,,,,,,,,   3.0,   2.3,   1.6,   2.3
Westhampton - Westhampton Elementary School,03270005,  15.4,  33.3,  10.0,   5.0,   5.9,   0.0,,,,,,,  10.5
Weston - Country,03300010,   2.8,   8.6,  11.5,,,,,,,,,,   7.5
Weston - Field Elementary School,03300012,,,,,   7.6,,,,,,,,   7.6
Weston - Weston High,03300505,,,,,,,,,,  10.6,   6.1,   0.6,   5.7
Weston - Weston Middle,03300305,,,,,,,   6.7,   4.4,,,,,   5.5
Weston - Woodland,03300015,  19.6,  23.3,  30.3,,,,,,,,,,  24.7
Westport - Alice A Macomber,03310015,  11.8,  10.1,,,,,,,,,,,  11.0
Westport - Westport Elementary,03310030,,,,   8.8,   4.9,   6.9,,,,,,,   6.8
Westport - Westport Junior/Senior High School,03310515,,,,,,,,   4.8,  44.1,  12.3,   2.7,   3.5,  16.7
Westwood - Deerfield School,03350010,  10.7,   0.0,   4.0,   6.1,   4.9,,,,,,,,   5.2
Westwood - Downey,03350012,   0.0,   1.7,   4.1,   0.0,   2.1,,,,,,,,   1.6
Westwood - E W Thurston Middle,03350305,,,,,,,   5.9,   4.8,,,,,   5.3
Westwood - Martha Jones,03350017,   0.0,   2.6,   1.9,   0.0,   4.0,,,,,,,,   1.8
Westwood - Paul Hanlon,03350015,   0.0,  12.9,   6.5,   3.2,  12.1,,,,,,,,   7.1
Westwood - Westwood High,03350505,,,,,,,,,,   3.1,   1.2,   0.4,   1.6
Westwood - Westwood Integrated Preschool,03350050,,,,,,,,,,,,,
Westwood - William E Sheehan,03350025,   7.3,   1.7,   0.0,   6.3,   1.8,,,,,,,,   3.3
Weymouth - Abigail Adams Middle School,03360310,,,,,,   6.8,   5.7,,,,,,   6.2
Weymouth - Academy Avenue,03360005,  21.4,  18.0,  12.1,  10.5,   9.1,,,,,,,,  14.0
Weymouth - Frederick C Murphy,03360050,  10.7,   7.3,   4.8,   7.7,   6.1,,,,,,,,   7.0
Weymouth - Johnson Early Childhood Center,03360003,,,,,,,,,,,,,
Weymouth - Lawrence W Pingree,03360065,  28.3,  11.8,  10.8,   8.3,  11.1,,,,,,,,  15.8
Weymouth - Ralph Talbot,03360085,  29.3,  10.0,   4.5,  19.6,  13.0,,,,,,,,  16.1
Weymouth - Thomas V Nash,03360060,   4.5,   3.6,   2.9,   6.1,   0.0,,,,,,,,   3.2
Weymouth - Thomas W. Hamilton Primary School,03360105,  10.0,   9.3,   3.4,  10.4,   4.4,,,,,,,,   7.3
Weymouth - Wessagusset,03360110,   7.1,   7.8,  11.5,   9.3,   1.9,,,,,,,,   7.7
Weymouth - Weymouth High School,03360505,,,,,,,,,,   3.6,   2.9,   2.1,   2.9
Weymouth - William Seach,03360080,  10.7,   4.5,  12.3,   7.2,  12.9,,,,,,,,   9.4
Whately - Whately Elementary,03370005,   6.3,   0.0,   7.1,  21.1,   8.3,   0.0,,,,,,,   7.7
Whitman-Hanson - Hanson Middle School,07800315,,,,,,   3.5,   1.8,   1.7,,,,,   2.3
Whitman-Hanson - Indian Head,07800035,   8.4,   4.2,   8.9,   6.7,,,,,,,,,   7.1
Whitman-Hanson - John H Duval,07800030,  14.9,  13.7,  12.5,   6.5,   7.4,,,,,,,,  11.0
Whitman-Hanson - Louise A Conley,07800010,   8.5,   3.9,   5.3,   2.3,   5.1,,,,,,,,   5.0
Whitman-Hanson - The Pre-School Academy at Whitman Hanson,07800001,,,,,,,,,,,,,
Whitman-Hanson - Whitman Hanson Regional,07800505,,,,,,,,,,   3.5,   3.8,   2.1,   3.1
Whitman-Hanson - Whitman Middle,07800310,,,,,,,   5.6,   2.9,,,,,   4.2
Whittier Regional Vocational Technical - Whittier Regional Vocational,08850605,,,,,,,,,,   3.4,   2.0,   0.7,   2.2
Williamsburg - Anne T. Dunphy School,03400020,  36.8,   5.0,  29.4,   5.9,   8.0,   0.0,,,,,,,  13.7
Wilmington - Boutwell,03420005,,,,,,,,,,,,,
Wilmington - North Intermediate,03420060,,,,,   8.2,,,,,,,,   8.2
Wilmington - Shawsheen Elementary,03420025,,   8.8,   9.5,,,,,,,,,,   9.2
Wilmington - West Intermediate,03420080,,,,,   6.6,,,,,,,,   6.6
Wilmington - Wildwood,03420015,,,,,,,,,,,,,
Wilmington - Wilmington High,03420505,,,,,,,,,,   1.0,   3.9,   0.0,   1.7
Wilmington - Wilmington Middle School,03420330,,,,,,,   7.3,   6.1,,,,,   6.7
Wilmington - Woburn Street,03420020,,  14.9,   7.5,,,,,,,,,,  10.8
Winchendon - Memorial,03430040,  19.4,  18.3,,,,,,,,,,,  18.8
Winchendon - Murdock Academy for Success,03430405,,,,,,,,,,,   0.0,   0.0,   0.0
Winchendon - Murdock High School,03430515,,,,,,,,,,  16.2,   1.5,   5.4,   7.9
Winchendon - Murdock Middle School,03430315,,,,,,,  10.5,   5.1,,,,,   7.6
Winchendon - Toy Town Elementary,03430050,,,,   7.5,  13.0,,,,,,,,  10.1
Winchendon - Winchendon PreSchool Program,03430010,,,,,,,,,,,,,
Winchester - Ambrose Elementary,03440045,   7.1,   6.3,  11.1,   8.1,   2.7,,,,,,,,   6.8
Winchester - Lincoln Elementary,03440005,  12.1,   4.5,  13.8,   4.5,   5.6,,,,,,,,   7.7
Winchester - Lynch Elementary,03440020,   8.9,   8.8,   6.6,   4.9,   9.0,,,,,,,,   7.6
Winchester - McCall Middle,03440305,,,,,,,   6.5,   3.7,,,,,   5.2
Winchester - Muraco Elementary,03440040,  11.3,  10.0,   6.7,   8.3,   4.7,,,,,,,,   8.3
Winchester - Vinson-Owen Elementary,03440025,   7.2,  13.6,   3.2,   8.8,   5.0,,,,,,,,   7.5
Winchester - Winchester High School,03440505,,,,,,,,,,   5.0,   3.8,   1.1,   3.3
Winthrop - Arthur T. Cummings Elementary School,03460020,,,,   6.5,   4.4,,,,,,,,   5.5
Winthrop - William P. Gorman/Fort Banks Elementary,03460015,   3.8,   8.4,,,,,,,,,,,   6.1
Winthrop - Winthrop High School,03460505,,,,,,,,,,   7.1,   4.9,   6.0,   6.0
Winthrop - Winthrop Middle School,03460305,,,,,,,   3.6,   3.8,,,,,   3.7
Woburn - Clyde Reeves,03470040,  16.4,   5.8,  10.6,  13.1,   4.2,,,,,,,,  10.0
Woburn - Daniel L Joyce Middle School,03470410,,,,,,,   5.9,   6.8,,,,,   6.4
Woburn - Goodyear Elementary School,03470005,   7.8,   5.6,   2.6,   2.0,   3.8,,,,,,,,   4.5
Woburn - Hurld-Wyman Elementary School,03470020,  15.1,   6.8,   7.7,  10.2,   2.8,,,,,,,,   8.6
Woburn - John F Kennedy Middle School,03470405,,,,,,,   9.6,   2.9,,,,,   6.1
Woburn - Linscott-Rumford,03470025,  11.5,   8.1,   9.8,   5.4,   7.7,,,,,,,,   8.4
Woburn - Malcolm White,03470055,   9.6,  14.0,  10.2,   2.1,  16.4,,,,,,,,  10.6
Woburn - Mary D Altavesta,03470065,   7.5,  13.6,   5.7,   6.8,  10.3,,,,,,,,   8.9
Woburn - Shamrock,03470043,  16.7,  13.9,   7.9,  17.1,   0.0,,,,,,,,  11.4
Woburn - Woburn High,03470505,,,,,,,,,,   4.1,   2.9,   1.6,   2.9
Worcester - Belmont Street Community,03480020,  15.1,   6.6,   8.4,   6.3,   9.4,  10.3,,,,,,,   9.5
Worcester - Burncoat Middle School,03480405,,,,,,,,   5.1,,,,,   5.1
Worcester - Burncoat Senior High,03480503,,,,,,,,,,   4.8,   5.1,   3.1,   4.5
Worcester - Burncoat Street,03480035,  19.4,   9.7,   2.5,   6.3,   8.5,  10.3,,,,,,,   9.1
Worcester - Canterbury,03480045,   9.1,   9.3,   5.9,   8.5,  14.0,   7.8,,,,,,,   9.4
Worcester - Chandler Elementary Community,03480050,  17.3,   6.0,   7.4,   6.8,   8.2,   6.0,,,,,,,   8.7
Worcester - Chandler Magnet,03480052,  10.6,   9.6,   7.6,   8.9,  11.0,   2.7,,,,,,,   8.3
Worcester - City View,03480053,   5.5,  13.3,   7.6,   7.5,   5.3,   8.3,,,,,,,   7.8
Worcester - Claremont Academy,03480350,,,,,,,,   7.4,  27.7,   8.6,   8.1,   1.4,  11.2
Worcester - Clark St Community,03480055,  11.8,   3.8,   8.1,   0.0,   6.3,   7.1,,,,,,,   6.3
Worcester - Columbus Park,03480060,   7.5,   2.0,  10.3,  12.3,  16.3,   8.1,,,,,,,   9.3
Worcester - Doherty Memorial High,03480512,,,,,,,,,,   5.3,   5.2,   1.6,   4.1
Worcester - Elm Park Community,03480095,  15.9,  10.8,   8.2,  14.3,   9.0,   8.6,,,,,,,  11.2
Worcester - Flagg Street,03480090,  17.2,   7.1,  20.0,  14.9,  10.6,  13.0,,,,,,,  13.6
Worcester - Forest Grove Middle,03480415,,,,,,,,   5.2,,,,,   5.2
Worcester - Francis J McGrath Elementary,03480177,  25.0,   5.7,  13.2,   0.0,   9.1,  13.5,,,,,,,  11.6
Worcester - Gates Lane,03480110,  12.6,   3.7,   2.8,   4.5,   6.3,   8.8,,,,,,,   6.6
Worcester - Goddard School/Science Technical,03480100,   5.7,  16.3,   2.2,   2.1,   3.5,   4.8,,,,,,,   5.8
Worcester - Grafton Street,03480115,  14.3,  11.5,   7.0,   4.1,   6.1,   6.3,,,,,,,   8.4
Worcester - Head Start,03480002,,,,,,,,,,,,,
Worcester - Heard Street,03480136,  18.8,   8.1,   8.7,  10.5,   7.7,   7.9,,,,,,,  10.0
Worcester - Jacob Hiatt Magnet,03480140,   8.7,   3.6,   1.9,   7.4,   6.4,   8.3,,,,,,,   6.1
Worcester - Lake View,03480145,  15.4,  10.4,   6.3,   2.3,   7.0,  15.9,,,,,,,   9.7
Worcester - Lincoln Street,03480160,  10.3,   7.1,   2.9,   8.3,  12.8,   4.2,,,,,,,   7.9
Worcester - May Street,03480175,   6.5,   2.6,  10.3,  11.5,   2.7,  11.5,,,,,,,   7.9
Worcester - Midland Street,03480185,  25.6,  16.2,   3.2,  12.0,   8.0,   9.1,,,,,,,  12.9
Worcester - Nelson Place,03480200,  12.9,  13.4,   3.9,  12.2,  11.3,   7.1,,,,,,,  10.2
Worcester - Norrback Avenue,03480202,  16.7,   8.0,   5.6,   3.4,   9.1,  10.7,,,,,,,   9.3
Worcester - North High,03480515,,,,,,,,,,   6.4,   5.3,   2.6,   4.9
Worcester - Quinsigamond,03480210,   5.4,  10.7,   6.4,   6.9,   5.8,  10.2,,,,,,,   7.5
Worcester - Rice Square,03480215,  18.3,   6.7,   9.7,  12.5,  13.6,  15.4,,,,,,,  13.2
Worcester - Roosevelt,03480220,   5.6,  13.0,   6.5,   3.4,  10.4,   7.7,,,,,,,   7.9
Worcester - South High Community,03480520,,,,,,,,,,   5.1,   5.1,   4.9,   5.0
Worcester - Sullivan Middle,03480423,,,,,,,   4.0,   6.1,,,,,   5.9
Worcester - Tatnuck,03480230,  10.0,   6.6,  12.8,   5.4,   4.1,   8.2,,,,,,,   7.8
Worcester - Thorndyke Road,03480235,   9.1,   6.7,  10.0,   3.5,   9.8,  14.6,,,,,,,   8.9
Worcester - Union Hill School,03480240,  11.5,   3.9,  14.5,   6.3,  12.0,  11.1,,,,,,,   9.9
Worcester - University Pk Campus School,03480285,,,,,,,,   8.9,  13.6,   2.6,   7.9,   0.0,   6.8
Worcester - Vernon Hill School,03480280,  13.5,   9.8,   8.1,  14.1,  11.3,  12.5,,,,,,,  11.6
Worcester - Wawecus Road School,03480026,  12.0,  21.4,   6.3,  13.0,   0.0,   8.0,,,,,,,   9.5
Worcester - West Tatnuck,03480260,   7.5,   6.8,   7.0,  16.3,   0.0,  11.4,,,,,,,   8.4
Worcester - Woodland Academy,03480030,  14.3,  12.5,   7.4,   8.3,   8.2,   7.0,,,,,,,   9.6
Worcester - Worcester Arts Magnet School,03480225,  12.7,   1.8,   9.3,   8.2,   3.4,  18.0,,,,,,,   8.7
Worcester - Worcester East Middle,03480420,,,,,,,,   6.0,,,,,   6.0
Worcester - Worcester Technical High,03480605,,,,,,,,,,   2.8,   1.1,   0.8,   1.6
Worthington - R. H. Conwell,03490010,  30.0,  22.2,  20.0,  11.1,   0.0,  50.0,,,,,,,  22.6
Wrentham - Charles E Roderick,03500010,,,,,   2.5,   4.5,,,,,,,   3.6
Wrentham - Delaney,03500003,   5.6,   3.8,   2.3,,,,,,,,,,   3.8
