School Name,School Code,K,1,2,3,4,5,6,7,8,9,10,11,ALL
UP Academy Charter School of Boston (District) - UP Academy Charter School of Boston,04800405,,,,,,,  30.2,  17.2,,,,,  23.8
UP Academy Charter School of Dorchester (District) - UP Academy Charter School of Dorchester,35050405,   7.7,  15.5,  12.7,   6.7,  14.9,   9.0,  19.3,   9.7,,,,,  12.1
Up-Island Regional - Chilmark Elementary,07740010,   0.0,   0.0,  10.0,   0.0,   0.0,,,,,,,,   2.1
Up-Island Regional - West Tisbury Elementary,07740020,   5.7,   6.5,   3.4,   0.0,   7.9,   0.0,   7.7,   2.3,,,,,   4.1
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,08790605,,,,,,,,,,   3.3,   3.2,   1.7,   2.8
Uxbridge - Gateway to College,03040515,,,,,,,,,,,,   9.1,   8.3
Uxbridge - Taft Early Learning Center,03040005,   0.9,   3.3,   7.6,,,,,,,,,,   4.0
Uxbridge - Uxbridge High,03040505,,,,,,,,,  17.6,   4.9,   1.8,   2.9,   7.5
Uxbridge - Whitin Intermediate,03040405,,,,,   2.3,   4.9,   3.8,,,,,,   3.6
Veritas Preparatory Charter School (District) - Veritas Preparatory Charter School,04980405,,,,,,   9.2,  12.6,   9.6,,,,,  10.4
Wachusett - Central Tree Middle,07750310,,,,,,,   1.6,   1.6,,,,,   1.6
Wachusett - Chocksett Middle School,07750315,,,,,,   6.4,   6.3,   3.2,,,,,   5.2
Wachusett - Davis Hill Elementary,07750018,   1.3,   1.3,   1.2,   1.4,   0.0,,,,,,,,   1.0
Wachusett - Dawson,07750020,   3.6,   3.1,   1.2,   2.5,   1.2,,,,,,,,   2.3
Wachusett - Early Childhood Center,07750001,,,,,,,,,,,,,
Wachusett - Glenwood Elementary School,07750060,,,,   2.2,   2.8,,,,,,,,   2.5
Wachusett - Houghton Elementary,07750027,   4.1,   4.2,   7.9,   3.5,,,,,,,,,   4.8
Wachusett - Leroy E.Mayo,07750032,   0.0,   0.0,   0.0,   0.0,   0.0,,,,,,,,   0.0
Wachusett - Mountview Middle,07750305,,,,,,,   1.8,   4.6,,,,,   3.2
Wachusett - Naquag Elementary School,07750005,   0.0,   6.0,,,,,,,,,,,   3.0
Wachusett - Paxton Center,07750040,   2.9,   0.0,   2.2,   0.0,   1.7,   0.0,   4.6,   0.0,,,,,   1.5
Wachusett - Thomas Prince,07750045,  10.7,   8.8,   2.0,   0.0,   0.0,   8.7,   6.3,   6.5,,,,,   5.0
Wachusett - Wachusett Regional High,07750505,,,,,,,,,,   2.0,   3.6,   2.2,   2.6
Wakefield - Dolbeare,03050005,   2.3,   3.2,   2.9,   2.2,,,,,,,,,   2.7
Wakefield - Early Childhood Center at the Doyle School,03050001,,,,,,,,,,,,,
Wakefield - Galvin Middle School,03050310,,,,,,   2.6,   2.6,   2.0,,,,,   2.4
Wakefield - Greenwood,03050020,   4.5,   6.8,   2.2,   0.0,,,,,,,,,   3.4
Wakefield - Wakefield Memorial High,03050505,,,,,,,,,,   3.2,   3.5,   1.5,   2.7
Wakefield - Walton,03050040,   0.0,   9.3,   4.3,   2.2,,,,,,,,,   3.8
Wakefield - Woodville School,03050015,  11.6,   6.3,   7.9,   2.7,,,,,,,,,   7.3
Wales - Wales Elementary,03060005,  14.3,  17.6,   7.1,   8.0,   6.3,  14.8,,,,,,,  11.5
Walpole - Bird Middle,03070305,,,,,,,   6.7,   1.2,,,,,   3.6
Walpole - Boyden,03070010,   3.5,   6.2,   5.1,  10.2,   3.9,,,,,,,,   5.8
Walpole - Daniel Feeney Preschool Center,03070002,,,,,,,,,,,,,
Walpole - Eleanor N Johnson Middle,03070310,,,,,,,   9.6,   4.3,,,,,   7.1
Walpole - Elm Street School,03070005,   2.9,   3.0,   7.8,   3.8,   0.0,,,,,,,,   3.6
Walpole - Fisher,03070015,   2.8,   2.7,   4.7,   2.5,   2.6,,,,,,,,   3.0
Walpole - Old Post Road,03070018,   4.0,   4.4,   1.3,   6.2,   6.2,,,,,,,,   4.4
Walpole - Walpole High,03070505,,,,,,,,,,   1.8,   3.6,   3.3,   2.9
Waltham - Douglas MacArthur Elementary School,03080032,   2.6,   1.5,   2.6,   1.3,   4.0,,,,,,,,   2.4
Waltham - Henry Whittemore Elementary School,03080065,   7.6,  10.6,   7.1,  11.4,   3.3,,,,,,,,   8.1
Waltham - James Fitzgerald Elementary School,03080060,  10.3,   3.9,   3.4,   9.5,   5.7,,,,,,,,   6.7
Waltham - John F Kennedy Middle,03080404,,,,,,,  10.4,   1.7,,,,,   6.1
Waltham - John W. McDevitt Middle School,03080415,,,,,,,   4.8,   4.4,,,,,   4.6
Waltham - Northeast Elementary School,03080040,  16.9,   7.7,  10.0,  16.1,  14.6,,,,,,,,  13.0
Waltham - Thomas R Plympton Elementary School,03080050,  12.1,  10.0,  15.0,   5.3,   4.3,,,,,,,,   9.1
Waltham - Waltham Public Schools Dual Language Program,03080001,   2.7,  10.3,   5.4,,,,,,,,,,   6.2
Waltham - Waltham Sr High,03080505,,,,,,,,,,   6.5,   5.2,   4.1,   5.3
Waltham - William F. Stanley Elementary School,03080005,   5.9,  13.3,   7.1,  11.9,   3.8,,,,,,,,   8.6
Ware - Stanley M Koziol Elementary School,03090020,  13.3,   5.5,  11.5,,,,,,,,,,  10.3
Ware - Ware Junior/Senior High School,03090505,,,,,,,,   7.1,  36.8,  15.6,   4.4,   2.4,  15.0
Ware - Ware Middle School,03090305,,,,,   8.0,   3.0,,,,,,,   5.5
Wareham - John William Decas,03100003,   8.7,   5.1,,,,,,,,,,,   6.8
Wareham - Minot Forest,03100017,,,,   4.2,,,,,,,,,   4.2
Wareham - Wareham Cooperative Alternative School,03100315,,,,,,,,,,,  28.6,,  19.0
Wareham - Wareham Middle,03100305,,,,,,   7.3,   8.6,,,,,,   7.9
Wareham - Wareham Senior High,03100505,,,,,,,,,  34.1,  12.6,   8.7,   9.5,  18.8
Watertown - Cunniff,03140015,  10.0,   8.6,   8.9,  11.6,  14.3,,,,,,,,  10.8
Watertown - Hosmer,03140020,  13.7,  11.5,  10.6,   5.3,   8.5,,,,,,,,  10.4
Watertown - James Russell Lowell,03140025,   9.9,   9.2,  13.0,   6.9,   7.8,,,,,,,,   9.5
Watertown - Watertown High,03140505,,,,,,,,,,   7.6,   1.7,   2.1,   3.8
Watertown - Watertown Middle,03140305,,,,,,,   5.3,   5.5,,,,,   5.4
Wayland - Claypit Hill School,03150005,  30.0,   5.7,   3.1,   6.7,   2.6,,,,,,,,   9.2
Wayland - Happy Hollow School,03150015,   1.9,   1.5,   1.6,   0.0,   2.9,,,,,,,,   1.6
Wayland - Loker School,03150020,   2.4,   1.7,   0.0,   0.0,   2.3,,,,,,,,   1.3
Wayland - Wayland High School,03150505,,,,,,,,,,   3.0,   3.4,   1.0,   2.5
Wayland - Wayland Middle School,03150305,,,,,,,   2.1,   3.3,,,,,   2.6
Webster - Bartlett High School,03160505,,,,,,,,,,   7.5,   4.7,   7.5,   6.6
Webster - Park Avenue Elementary,03160015,   9.0,   6.8,  10.2,   7.4,,,,,,,,,   8.4
Webster - Webster Middle School,03160315,,,,,,   9.7,   8.5,   8.7,,,,,   9.0
Wellesley - Ernest F Upham,03170050,   0.0,   4.5,   4.8,   6.3,   2.3,,,,,,,,   3.8
Wellesley - Hunnewell,03170025,   2.6,   6.7,  16.7,   0.0,   4.1,,,,,,,,   6.0
Wellesley - John D Hardy,03170020,   9.5,   9.1,  18.2,   7.5,  11.1,,,,,,,,  11.0
Wellesley - Joseph E Fiske,03170015,   4.0,   8.9,   3.9,   2.4,   7.5,,,,,,,,   5.4
Wellesley - Katharine Lee Bates,03170005,   3.7,   7.0,   5.3,   3.2,   7.4,,,,,,,,   5.3
Wellesley - Preschool at Wellesley Schools,03170001,,,,,,,,,,,,,
Wellesley - Schofield,03170045,  10.2,   3.0,   1.7,   1.6,   0.0,,,,,,,,   3.2
Wellesley - Sprague Elementary School,03170048,   7.1,   1.6,   3.0,   8.9,   6.3,,,,,,,,   5.3
Wellesley - Wellesley Middle,03170305,,,,,,,   6.9,   4.5,,,,,   5.7
Wellesley - Wellesley Sr High,03170505,,,,,,,,,,   4.5,   4.5,   1.9,   3.6
Wellfleet - Wellfleet Elementary,03180005,   6.3,   0.0,   5.9,   0.0,   0.0,,,,,,,,   2.5
West Boylston - Major Edwards Elementary,03220005,   7.5,   6.2,   4.9,   4.8,   5.0,,,,,,,,   5.7
West Boylston - West Boylston Junior/Senior High,03220505,,,,,,,   8.3,   2.9,  23.9,   2.3,   1.5,   5.5,   7.4
West Bridgewater - Howard School,03230305,,,,,   0.0,   1.0,,,,,,,   0.5
West Bridgewater - Rose L Macdonald,03230003,,   0.0,   1.1,,,,,,,,,,   0.6
West Bridgewater - Spring Street School,03230005,,,,,,,,,,,,,
West Bridgewater - West Bridgewater Junior/Senior,03230505,,,,,,,,   1.0,  17.7,   3.8,   1.0,   1.9,   5.3
West Springfield - Cowing Early Childhood,03320001,,,,,,,,,,,,,
West Springfield - John Ashley,03320005,,,,,,,,,,,,,
West Springfield - John R Fausey,03320010,,   2.6,   5.2,   7.1,   7.4,,,,,,,,   5.7
West Springfield - Memorial,03320025,,  21.9,  11.6,  15.6,  11.4,,,,,,,,  14.6
West Springfield - Mittineague,03320030,,   2.9,  12.5,   3.3,   8.6,,,,,,,,   7.2
West Springfield - Philip G Coburn,03320007,  12.8,   7.7,  13.1,  19.3,  13.9,,,,,,,,  13.4
West Springfield - Tatham,03320040,,   2.1,   9.4,   4.1,   5.6,,,,,,,,   6.3
West Springfield - West Springfield High,03320505,,,,,,,,,,   5.8,   5.0,   3.2,   4.8
West Springfield - West Springfield Middle,03320305,,,,,,,   5.7,   4.9,,,,,   5.3
Westborough - Annie E Fales,03210010,   3.2,   4.0,   4.2,,,,,,,,,,   3.8
Westborough - Elsie A Hastings Elementary,03210025,  13.4,  11.8,   7.2,,,,,,,,,,  10.8
Westborough - J Harding Armstrong,03210005,   9.0,   8.5,  12.2,,,,,,,,,,   9.9
Westborough - Mill Pond School,03210045,,,,,   7.6,   5.2,,,,,,,   6.4
Westborough - Sarah W Gibbons Middle,03210305,,,,,,,,   4.8,,,,,   4.8
Westborough - Westborough High,03210505,,,,,,,,,,   6.5,   3.2,   1.5,   3.8
Westfield - Abner Gibbs,03250020,  14.6,   2.1,   8.5,  18.8,,,,,,,,,  10.9
Westfield - Fort Meadow Early Childhood Center,03250003,,,,,,,,,,,,,
Westfield - Franklin Ave,03250015,  14.6,  12.8,  22.2,  18.0,,,,,,,,,  17.1
Westfield - Highland,03250025,   7.4,   8.2,   4.9,   4.1,,,,,,,,,   6.1
Westfield - Munger Hill,03250033,   9.7,   4.3,   3.9,   7.2,,,,,,,,,   6.3
Westfield - Paper Mill,03250036,  11.0,   5.3,  12.1,  15.0,,,,,,,,,  10.9
Westfield - Southampton Road,03250040,   8.8,   3.5,   7.2,   6.1,,,,,,,,,   6.5
Westfield - Westfield High,03250505,,,,,,,,,,   7.6,   4.8,   2.9,   5.1
Westfield - Westfield Intermediate School,03250075,,,,,,   5.6,,,,,,,   5.6
Westfield - Westfield Middle School,03250310,,,,,,,,   4.6,,,,,   4.6
Westfield - Westfield Technical Academy,03250605,,,,,,,,,,   9.2,   1.4,   2.4,   4.5
Westford - Abbot Elementary,03260004,,,,   2.2,   0.0,,,,,,,,   1.1
Westford - Blanchard Middle,03260310,,,,,,,   2.7,   2.2,,,,,   2.5
Westford - Col John Robinson,03260025,   6.3,   6.0,,,,,,,,,,,   6.1
Westford - Day Elementary,03260007,,,,   1.7,   2.3,,,,,,,,   2.0
Westford - John A. Crisafulli Elementary School,03260045,,,,   2.7,   5.0,,,,,,,,   3.8
Westford - Millennium Elementary,03260013,,,,,,,,,,,,,
Westford - Nabnasset,03260015,   2.2,   0.0,,,,,,,,,,,   0.9
Westford - Rita E. Miller Elementary School,03260055,   5.3,   3.4,,,,,,,,,,,   4.3
Westford - Stony Brook School,03260330,,,,,,,   1.5,   1.4,,,,,   1.5
Westford - Westford Academy,03260505,,,,,,,,,,   2.5,   2.7,   2.1,   2.4
Westhampton - Westhampton Elementary School,03270005,   0.0,  10.0,   5.0,   0.0,   5.0,  11.8,,,,,,,   5.1
Weston - Country,03300010,   6.3,   7.9,   6.5,,,,,,,,,,   6.9
Weston - Field Elementary School,03300012,,,,,   6.6,,,,,,,,   6.6
Weston - Weston High,03300505,,,,,,,,,,   2.4,   3.0,   1.8,   2.4
Weston - Weston Middle,03300305,,,,,,,   3.9,   3.1,,,,,   3.6
Weston - Woodland,03300015,   0.0,   8.3,   1.3,,,,,,,,,,   3.0
Westport - Alice A Macomber,03310015,   4.8,   4.7,,,,,,,,,,,   4.7
Westport - Westport Elementary,03310030,,,,   0.9,   1.6,   2.7,,,,,,,   1.7
Westport - Westport Junior/Senior High School,03310515,,,,,,,,   4.1,  37.9,   8.2,   5.5,   2.1,  13.0
Westwood - Deerfield School,03350010,   0.0,   0.0,   3.0,   8.1,   2.5,,,,,,,,   3.3
Westwood - Downey,03350012,   5.0,   6.0,   6.5,   2.2,   2.4,,,,,,,,   4.5
Westwood - E W Thurston Middle,03350305,,,,,,,   5.6,   5.1,,,,,   5.3
Westwood - Martha Jones,03350017,   0.0,   1.9,   0.0,   4.0,   2.0,,,,,,,,   1.7
Westwood - Paul Hanlon,03350015,   6.3,   2.2,   6.1,   5.6,   5.1,,,,,,,,   4.8
Westwood - Westwood High,03350505,,,,,,,,,,   3.5,   2.0,   1.7,   2.4
Westwood - Westwood Integrated Preschool,03350050,,,,,,,,,,,,,
Westwood - William E Sheehan,03350025,   5.5,   7.5,   4.2,   1.8,   1.5,,,,,,,,   3.8
Weymouth - Abigail Adams Middle School,03360310,,,,,,   4.4,  99.3,,,,,,  51.2
Weymouth - Academy Avenue,03360005,   7.5,   6.1,   6.8,   3.7,,,,,,,,,   6.1
Weymouth - Frederick C Murphy,03360050,  17.4,   7.1,  15.6,   5.7,,,,,,,,,  10.4
Weymouth - Johnson Early Childhood Center,03360003,,,,,,,,,,,,,
Weymouth - Lawrence W Pingree,03360065,  36.4,  10.8,   3.1,   7.3,,,,,,,,,  15.6
Weymouth - Maria Weston Chapman Middle School,03360020,,,,,,,,   5.7,,,,,   5.7
Weymouth - Ralph Talbot,03360085,  30.4,  19.6,   9.1,   7.5,,,,,,,,,  16.4
Weymouth - Thomas V Nash,03360060,  15.0,   6.1,   6.3,   2.4,,,,,,,,,   6.3
Weymouth - Thomas W. Hamilton Primary School,03360105,  18.5,  17.2,   7.9,  10.0,,,,,,,,,  13.1
Weymouth - Wessagusset,03360110,  17.0,   8.5,   3.7,   3.8,,,,,,,,,   8.0
Weymouth - Weymouth High School,03360505,,,,,,,,,,   5.6,   3.4,   2.7,   3.9
Weymouth - William Seach,03360080,  26.7,  17.1,  15.9,  14.0,,,,,,,,,  18.4
Whately - Whately Elementary,03370005,   6.3,   7.1,   5.6,   0.0,   6.3,   5.9,,,,,,,   5.4
Whitman-Hanson - Hanson Middle School,07800315,,,,,,   3.8,   0.0,   1.6,,,,,   1.7
Whitman-Hanson - Indian Head,07800035,   9.8,   5.1,   0.0,   3.8,,,,,,,,,   4.7
Whitman-Hanson - John H Duval,07800030,   6.3,   8.1,   9.0,   8.5,   7.2,,,,,,,,   7.9
Whitman-Hanson - Louise A Conley,07800010,   6.7,   4.5,   6.0,   5.3,   2.5,,,,,,,,   5.0
Whitman-Hanson - The Pre-School Academy at Whitman Hanson,07800001,,,,,,,,,,,,,
Whitman-Hanson - Whitman Hanson Regional,07800505,,,,,,,,,,   1.7,   2.4,   1.5,   1.9
Whitman-Hanson - Whitman Middle,07800310,,,,,,,   6.6,   3.4,,,,,   5.1
Whittier Regional Vocational Technical - Whittier Regional Vocational,08850605,,,,,,,,,,   4.4,   2.2,   0.9,   2.5
Williamsburg - Anne T. Dunphy School,03400020,   5.3,   5.9,   5.9,   7.7,  13.6,  19.0,,,,,,,   9.8
Wilmington - Boutwell,03420005,,,,,,,,,,,,,
Wilmington - North Intermediate,03420060,,,,,   3.0,,,,,,,,   3.0
Wilmington - Shawsheen Elementary,03420025,,   4.2,   2.5,,,,,,,,,,   3.4
Wilmington - West Intermediate,03420080,,,,,   1.8,,,,,,,,   1.8
Wilmington - Wildwood,03420015,,,,,,,,,,,,,
Wilmington - Wilmington High,03420505,,,,,,,,,,   4.3,   2.6,   0.9,   2.6
Wilmington - Wilmington Middle School,03420330,,,,,,,   1.9,   3.3,,,,,   2.6
Wilmington - Woburn Street,03420020,,   4.0,   1.6,,,,,,,,,,   2.9
Winchendon - Memorial,03430040,   6.1,   3.8,,,,,,,,,,,   4.9
Winchendon - Murdock Academy for Success,03430405,,,,,,,,,,   0.0,   0.0,  46.7,  25.0
Winchendon - Murdock High School,03430515,,,,,,,,,,  18.8,  12.7,   5.0,  12.8
Winchendon - Murdock Middle School,03430315,,,,,,,  19.6,   8.0,,,,,  14.6
Winchendon - Toy Town Elementary,03430050,,,,   6.5,   6.3,,,,,,,,   6.4
Winchendon - Winchendon PreSchool Program,03430010,,,,,,,,,,,,,
Winchester - Ambrose Elementary,03440045,   1.8,   0.0,   1.6,   5.2,   3.9,,,,,,,,   2.8
Winchester - Lincoln Elementary,03440005,   4.8,   4.6,   2.4,   2.9,   3.7,,,,,,,,   3.6
Winchester - Lynch Elementary,03440020,   7.2,   4.5,   7.4,   5.1,   6.7,,,,,,,,   6.1
Winchester - McCall Middle,03440305,,,,,,,   4.5,   4.3,,,,,   4.4
Winchester - Muraco Elementary,03440040,   5.7,   1.7,   4.4,   0.0,   6.3,,,,,,,,   3.7
Winchester - Vinson-Owen Elementary,03440025,   0.0,   4.7,   1.9,   5.1,   1.3,,,,,,,,   2.7
Winchester - Winchester High School,03440505,,,,,,,,,,   2.3,   1.9,   1.2,   1.8
Winthrop - Arthur T. Cummings Elementary School,03460020,,,,   3.7,   9.7,,,,,,,,   6.8
Winthrop - William P. Gorman/Fort Banks Elementary,03460015,   5.8,   6.8,,,,,,,,,,,   6.3
Winthrop - Winthrop High School,03460505,,,,,,,,,,   5.4,   6.9,   6.8,   6.4
Winthrop - Winthrop Middle School,03460305,,,,,,,   2.0,   2.5,,,,,   2.2
Woburn - Clyde Reeves,03470040,  11.0,   2.2,   8.2,   0.0,   1.8,,,,,,,,   5.3
Woburn - Daniel L Joyce Middle School,03470410,,,,,,,   2.1,   5.2,,,,,   3.6
Woburn - Goodyear Elementary School,03470005,   3.6,   5.0,   2.0,   2.0,   5.3,,,,,,,,   3.6
Woburn - Hurld-Wyman Elementary School,03470020,  10.2,   9.0,   7.6,   2.9,   4.2,,,,,,,,   6.6
Woburn - John F Kennedy Middle School,03470405,,,,,,,   6.3,   6.0,,,,,   6.2
Woburn - Linscott-Rumford,03470025,  15.8,  13.2,  10.0,  13.8,  18.8,,,,,,,,  14.1
Woburn - Malcolm White,03470055,   8.3,   8.2,  10.9,  16.1,   6.0,,,,,,,,  10.0
Woburn - Mary D Altavesta,03470065,  11.9,  15.8,   7.9,  11.9,   5.4,,,,,,,,  10.7
Woburn - Shamrock,03470043,   5.6,   7.7,   9.1,   5.3,  13.9,,,,,,,,   8.2
Woburn - Woburn High,03470505,,,,,,,,,,   3.5,   2.0,   2.0,   2.6
Worcester - Belmont Street Community,03480020,  16.2,  12.7,  16.9,  16.7,  18.2,  20.0,,,,,,,  16.6
Worcester - Burncoat Middle School,03480405,,,,,,,,   5.1,,,,,   5.1
Worcester - Burncoat Senior High,03480503,,,,,,,,,,  13.6,   8.5,   6.9,  10.0
Worcester - Burncoat Street,03480035,  14.8,  20.0,  15.2,  15.7,  22.9,  12.8,,,,,,,  17.1
Worcester - Canterbury,03480045,  11.4,  20.5,  19.2,  11.4,  16.0,   6.8,,,,,,,  14.4
Worcester - Chandler Elementary Community,03480050,  17.5,  22.1,   9.7,  17.1,  14.9,  17.2,,,,,,,  16.3
Worcester - Chandler Magnet,03480052,  12.5,  15.9,  12.3,  11.8,   8.6,   5.7,,,,,,,  11.1
Worcester - City View,03480053,  16.7,   9.0,  15.4,  18.1,  17.1,  16.0,,,,,,,  15.2
Worcester - Claremont Academy,03480350,,,,,,,,  12.7,  26.2,   7.1,  11.1,   3.2,  11.8
Worcester - Clark St Community,03480055,  25.0,  14.7,  18.2,  20.0,  17.2,   5.6,,,,,,,  18.0
Worcester - Columbus Park,03480060,  14.8,  17.7,  15.6,  16.7,  16.7,  12.3,,,,,,,  15.6
Worcester - Doherty Memorial High,03480512,,,,,,,,,,   8.4,  10.8,   4.5,   8.0
Worcester - Elm Park Community,03480095,  25.3,  12.1,  14.3,  19.7,  14.1,  22.4,,,,,,,  18.3
Worcester - Flagg Street,03480090,   5.5,   5.9,  10.0,  10.4,   6.7,  14.0,,,,,,,   8.8
Worcester - Forest Grove Middle,03480415,,,,,,,,   7.2,,,,,   7.2
Worcester - Francis J McGrath Elementary,03480177,  32.1,  20.0,  20.7,   6.5,  12.8,  23.3,,,,,,,  20.3
Worcester - Gates Lane,03480110,  14.4,  12.3,  13.0,   7.9,  15.6,  10.4,,,,,,,  12.4
Worcester - Goddard School/Science Technical,03480100,  26.2,  20.8,  15.4,  15.8,   9.1,  14.3,,,,,,,  17.2
Worcester - Grafton Street,03480115,  25.9,  28.3,  23.5,  14.9,  14.5,  16.4,,,,,,,  20.4
Worcester - Head Start,03480002,,,,,,,,,,,,,
Worcester - Heard Street,03480136,  17.5,  11.5,   2.6,   2.9,   9.8,  14.3,,,,,,,  10.0
Worcester - Jacob Hiatt Magnet,03480140,  10.8,   8.8,   1.8,   2.0,   4.0,   5.0,,,,,,,   5.7
Worcester - Lake View,03480145,  18.9,  19.0,  11.4,  19.6,   9.8,  11.1,,,,,,,  15.2
Worcester - Lincoln Street,03480160,  15.0,  17.0,  24.0,  19.5,  12.5,  23.8,,,,,,,  18.1
Worcester - May Street,03480175,   9.8,  17.8,   6.8,  16.3,  12.3,   7.8,,,,,,,  11.7
Worcester - Midland Street,03480185,  23.7,  16.7,  16.7,  22.2,   5.7,  41.0,,,,,,,  21.5
Worcester - Nelson Place,03480200,  11.4,   3.8,  12.5,  10.7,   3.6,   4.8,,,,,,,   7.8
Worcester - Norrback Avenue,03480202,   8.5,   7.1,  13.6,  11.6,   8.5,  20.2,,,,,,,  11.6
Worcester - North High,03480515,,,,,,,,,,  10.9,   9.0,  12.8,  10.8
Worcester - Quinsigamond,03480210,  20.0,  15.5,  18.5,  14.3,  10.0,  17.2,,,,,,,  16.1
Worcester - Rice Square,03480215,  27.4,  21.0,  23.0,  16.9,  17.2,  24.6,,,,,,,  21.7
Worcester - Roosevelt,03480220,  17.0,  12.8,  11.8,   8.2,  10.0,   9.3,,,,,,,  11.7
Worcester - South High Community,03480520,,,,,,,,,,  13.0,  12.8,   6.6,  10.9
Worcester - Sullivan Middle,03480423,,,,,,,   8.3,  11.7,,,,,  11.4
Worcester - Tatnuck,03480230,  13.0,  21.2,   3.7,  10.0,  16.7,   8.9,,,,,,,  12.2
Worcester - Thorndyke Road,03480235,  13.6,   9.1,  17.9,   5.9,  15.7,  13.7,,,,,,,  12.9
Worcester - Union Hill School,03480240,  26.5,  17.2,  13.6,  23.2,  19.7,  29.0,,,,,,,  21.4
Worcester - University Pk Campus School,03480285,,,,,,,,   4.5,   7.1,   2.7,   2.5,   2.5,   3.9
Worcester - Vernon Hill School,03480280,  16.9,  13.5,   9.5,   2.3,  14.5,  12.0,,,,,,,  12.2
Worcester - Wawecus Road School,03480026,  23.1,  12.5,  19.0,  25.0,   8.0,  13.8,,,,,,,  16.4
Worcester - West Tatnuck,03480260,   4.8,   7.0,  11.9,  10.5,  12.8,  12.5,,,,,,,   9.9
Worcester - Woodland Academy,03480030,  17.0,  22.0,  14.6,  11.4,  12.0,  12.6,,,,,,,  14.9
Worcester - Worcester Arts Magnet School,03480225,   5.2,   3.3,   2.1,   0.0,   0.0,  10.3,,,,,,,   3.6
Worcester - Worcester East Middle,03480420,,,,,,,,   9.8,,,,,   9.8
Worcester - Worcester Technical High,03480605,,,,,,,,,,   2.9,   3.5,   0.3,   2.3
Worthington - R. H. Conwell,03490010,   0.0,   7.7,   0.0,   0.0,   0.0,   0.0,,,,,,,   1.8
Wrentham - Charles E Roderick,03500010,,,,,   0.8,   1.9,,,,,,,   1.4
Wrentham - Delaney,03500003,   4.8,   3.1,   4.0,,,,,,,,,,   3.9
